,dataset,id,editor,collaboration,process,exptype,year,reference2,frame,in1particle,in1energyunit,in2particle,out1particle,out2particle,out3particle,y1name,y1namelong,y1unit,y1value,y1errorstatistic,x1name,x1unit,x1value,x2name,x2unit,x2value,x3name,x3unit,x3value,x4name,x4unit,x4value,x5name,x5unit,x5value,xnames,xaxes,yaxis,filename,units,newunits,in1charge,in1energy,xB,Q2,t,phi,val,errplus,errminus,errstat,errsyst,errnorm,err,W,xi,tm,in1polarization,origval,origerr,origerrminus,origerrplus,origerrstat,origerrsyst,origerrnorm,newframe,s,y,eps,eps2,J,K2,K,tK2,tK,r,chi0,chi,intP1P2,P1P2
1040,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,0.9162978572970228,3.413,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,3.413,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1041,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,0.6544984694978733,1.628,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,1.628,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1042,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,0.39269908169872414,-5.65,6.0,6.0,6.0,0.0,0.0,6.0,2.4993171103350726,0.4419610670511896,0.412,0,-5.65,6.0,6.0,6.0,6.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1043,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,0.13089969389957457,-3.944,6.0,6.0,6.0,0.0,0.0,6.0,2.4993171103350726,0.4419610670511896,0.412,0,-3.944,6.0,6.0,6.0,6.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1044,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-0.13089969389957457,-2.036,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-2.036,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1045,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-0.3926990816987237,5.862,6.0,6.0,6.0,0.0,0.0,6.0,2.4993171103350726,0.4419610670511896,0.412,0,5.862,6.0,6.0,6.0,6.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1046,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-0.6544984694978737,-5.927,6.0,6.0,6.0,0.0,0.0,6.0,2.4993171103350726,0.4419610670511896,0.412,0,-5.927,6.0,6.0,6.0,6.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1047,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-0.9162978572970228,-8.345,6.0,6.0,6.0,0.0,0.0,6.0,2.4993171103350726,0.4419610670511896,0.412,0,-8.345,6.0,6.0,6.0,6.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1048,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-1.1780972450961729,-3.971,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-3.971,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1049,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-1.439896632895322,-3.182,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-3.182,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1050,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-1.701696020694472,-3.09,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-3.09,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1051,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-1.9634954084936211,-5.168,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-5.168,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1052,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-2.2252947962927703,-7.321,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-7.321,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1053,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-2.4870941840919194,-7.505,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-7.505,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1054,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-2.7488935718910694,-6.932,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-6.932,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1055,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.5,-1.1630966595755872,-3.0106929596902186,-3.382,5.0,5.0,5.0,0.0,0.0,5.0,2.4993171103350726,0.4419610670511896,0.412,0,-3.382,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6976903645755529,0.3945570152807851,0.15567523830728167,0.26041110079266944,-0.004827589142745227,,-0.14481146152070956,,,,-0.03311190045712231,-2.492994287665921,
1056,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,3.0106929596902186,0.0002918,9.8,9.8,9.8,0.0,0.0,9.8,2.5005797791145867,0.4419610670511896,0.577,0,0.0002918,9.8,9.8,9.8,9.8,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1057,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,2.748893571891069,-2.216,6.0,6.0,6.0,0.0,0.0,6.0,2.5005797791145867,0.4419610670511896,0.577,0,-2.216,6.0,6.0,6.0,6.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1058,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,2.4870941840919194,5.402,5.0,5.0,5.0,0.0,0.0,5.0,2.5005797791145867,0.4419610670511896,0.577,0,5.402,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1059,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,2.2252947962927703,5.576,5.0,5.0,5.0,0.0,0.0,5.0,2.5005797791145867,0.4419610670511896,0.577,0,5.576,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1060,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,1.9634954084936207,4.155,5.0,5.0,5.0,0.0,0.0,5.0,2.5005797791145867,0.4419610670511896,0.577,0,4.155,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1061,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,1.7016960206944713,1.811,5.0,5.0,5.0,0.0,0.0,5.0,2.5005797791145867,0.4419610670511896,0.577,0,1.811,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1062,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,1.439896632895322,2.393,5.0,5.0,5.0,0.0,0.0,5.0,2.5005797791145867,0.4419610670511896,0.577,0,2.393,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1063,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,1.1780972450961724,2.339,5.0,5.0,5.0,0.0,0.0,5.0,2.5005797791145867,0.4419610670511896,0.577,0,2.339,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1064,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,0.9162978572970228,1.833,5.0,5.0,5.0,0.0,0.0,5.0,2.5005797791145867,0.4419610670511896,0.577,0,1.833,5.0,5.0,5.0,5.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
1065,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.613,8.51,-1.3282027424963667,0.6544984694978733,3.192,6.0,6.0,6.0,0.0,0.0,6.0,2.5005797791145867,0.4419610670511896,0.577,0,3.192,6.0,6.0,6.0,6.0,0.0,0.0,BMK,20.75483214974507,0.6985111767691711,0.3943251275056679,0.15549230618236123,0.26457321641129355,-0.002438556881517038,,-0.07345312005881542,,,,-0.01734243684801884,-2.548060442131252,
