,dataset,id,editor,collaboration,process,exptype,year,reference2,frame,in1particle,in1energyunit,in2particle,out1particle,out2particle,out3particle,y1name,y1namelong,y1unit,y1value,y1errorstatistic,x1name,x1unit,x1value,x2name,x2unit,x2value,x3name,x3unit,x3value,x4name,x4unit,x4value,x5name,x5unit,x5value,xnames,xaxes,yaxis,filename,units,newunits,in1charge,in1energy,xB,Q2,t,phi,val,errplus,errminus,errstat,errsyst,errnorm,err,W,xi,tm,in1polarization,origval,origerr,origerrminus,origerrplus,origerrstat,origerrsyst,origerrnorm,newframe,s,y,eps,eps2,J,K2,K,tK2,tK,r,chi0,chi,intP1P2,P1P2
967,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,1.1780972450961724,0.0003103,1.7,1.7,1.7,0.0,0.0,1.7,2.514345504847632,0.4367816091954023,0.06,0,0.0003103,1.7,1.7,1.7,1.7,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
968,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,0.9162978572970228,0.0002737,1.6,1.6,1.6,0.0,0.0,1.6,2.514345504847632,0.4367816091954023,0.06,0,0.0002737,1.6,1.6,1.6,1.6,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
969,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,0.6544984694978733,0.00028,1.7,1.7,1.7,0.0,0.0,1.7,2.514345504847632,0.4367816091954023,0.06,0,0.00028,1.7,1.7,1.7,1.7,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
970,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,0.39269908169872414,0.0002844,1.6,1.6,1.6,0.0,0.0,1.6,2.514345504847632,0.4367816091954023,0.06,0,0.0002844,1.6,1.6,1.6,1.6,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
971,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,0.13089969389957457,0.00028,1.6,1.6,1.6,0.0,0.0,1.6,2.514345504847632,0.4367816091954023,0.06,0,0.00028,1.6,1.6,1.6,1.6,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
972,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-0.13089969389957457,0.0002656,1.6,1.6,1.6,0.0,0.0,1.6,2.514345504847632,0.4367816091954023,0.06,0,0.0002656,1.6,1.6,1.6,1.6,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
973,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-0.3926990816987237,0.0002899,1.6,1.6,1.6,0.0,0.0,1.6,2.514345504847632,0.4367816091954023,0.06,0,0.0002899,1.6,1.6,1.6,1.6,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
974,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-0.6544984694978737,0.0003126,1.7,1.7,1.7,0.0,0.0,1.7,2.514345504847632,0.4367816091954023,0.06,0,0.0003126,1.7,1.7,1.7,1.7,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
975,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-0.9162978572970228,0.0003196,1.7,1.7,1.7,0.0,0.0,1.7,2.514345504847632,0.4367816091954023,0.06,0,0.0003196,1.7,1.7,1.7,1.7,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
976,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-1.1780972450961729,0.0003286,1.8,1.8,1.8,0.0,0.0,1.8,2.514345504847632,0.4367816091954023,0.06,0,0.0003286,1.8,1.8,1.8,1.8,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
977,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-1.439896632895322,0.000321,1.8,1.8,1.8,0.0,0.0,1.8,2.514345504847632,0.4367816091954023,0.06,0,0.000321,1.8,1.8,1.8,1.8,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
978,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-1.701696020694472,0.0003278,1.8,1.8,1.8,0.0,0.0,1.8,2.514345504847632,0.4367816091954023,0.06,0,0.0003278,1.8,1.8,1.8,1.8,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
979,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-1.9634954084936211,0.0003811,1.9,1.9,1.9,0.0,0.0,1.9,2.514345504847632,0.4367816091954023,0.06,0,0.0003811,1.9,1.9,1.9,1.9,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
980,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-2.2252947962927703,0.0003805,1.9,1.9,1.9,0.0,0.0,1.9,2.514345504847632,0.4367816091954023,0.06,0,0.0003805,1.9,1.9,1.9,1.9,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
981,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-2.4870941840919194,0.0004137,2.0,2.0,2.0,0.0,0.0,2.0,2.514345504847632,0.4367816091954023,0.06,0,0.0004137,2.0,2.0,2.0,2.0,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
982,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-2.7488935718910694,0.000377,2.0,2.0,2.0,0.0,0.0,2.0,2.514345504847632,0.4367816091954023,0.06,0,0.000377,2.0,2.0,2.0,2.0,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
983,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.608,8.44,-0.7910986046707937,-3.0106929596902186,0.0003934,2.0,2.0,2.0,0.0,0.0,2.0,2.514345504847632,0.4367816091954023,0.06,0,0.0003934,2.0,2.0,2.0,2.0,0.0,0.0,BMK,20.75483214974507,0.6984625760471805,0.3927273199739713,0.15423474785393804,0.2495401431114233,-0.009962640551922551,,-0.29740638227470645,,,,-0.06398250859002064,-2.340372160979087,
984,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,3.0106929596902186,0.0003421,2.3,2.3,2.3,0.0,0.0,2.3,2.511087339161,0.4378145219266714,0.177,0,0.0003421,2.3,2.3,2.3,2.3,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
985,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,2.748893571891069,0.0003046,2.1,2.1,2.1,0.0,0.0,2.1,2.511087339161,0.4378145219266714,0.177,0,0.0003046,2.1,2.1,2.1,2.1,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
986,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,2.4870941840919194,0.000284,1.9,1.9,1.9,0.0,0.0,1.9,2.511087339161,0.4378145219266714,0.177,0,0.000284,1.9,1.9,1.9,1.9,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
987,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,2.2252947962927703,0.0002834,1.8,1.8,1.8,0.0,0.0,1.8,2.511087339161,0.4378145219266714,0.177,0,0.0002834,1.8,1.8,1.8,1.8,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
988,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,1.9634954084936207,0.0002668,1.7,1.7,1.7,0.0,0.0,1.7,2.511087339161,0.4378145219266714,0.177,0,0.0002668,1.7,1.7,1.7,1.7,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
989,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,1.7016960206944713,0.0002592,1.6,1.6,1.6,0.0,0.0,1.6,2.511087339161,0.4378145219266714,0.177,0,0.0002592,1.6,1.6,1.6,1.6,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
990,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,1.439896632895322,0.0002263,1.5,1.5,1.5,0.0,0.0,1.5,2.511087339161,0.4378145219266714,0.177,0,0.0002263,1.5,1.5,1.5,1.5,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
991,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,1.1780972450961724,0.0001895,1.4,1.4,1.4,0.0,0.0,1.4,2.511087339161,0.4378145219266714,0.177,0,0.0001895,1.4,1.4,1.4,1.4,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
992,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.609,8.45,-0.9120353872037825,0.9162978572970228,0.0002055,1.4,1.4,1.4,0.0,0.0,1.4,2.511087339161,0.4378145219266714,0.177,0,0.0002055,1.4,1.4,1.4,1.4,0.0,0.0,BMK,20.75483214974507,0.6981418786722063,0.39314041892129903,0.1545593889896145,0.2533755568988537,-0.008194236575127557,,-0.24464730721147868,,,,-0.05376753181488192,-2.3960732567310843,
